Year,Period,labor force,employment,unemployment,unemployment rate,County
2021,Jun,5985,5838,147,2.5,"Rock County, MN"
2021,Jul,5977,5859,118,2.0,"Rock County, MN"
2021,Aug,5887,5768,119,2.0,"Rock County, MN"
2021,Sep,5961,5859,102,1.7,"Rock County, MN"
2021,Oct,6091,6005,86,1.4,"Rock County, MN"
2021,Nov,6004,5923,81,1.3,"Rock County, MN"
2021,Dec,6090,5989,101,1.7,"Rock County, MN"
2022,Jan,6007,5865,142,2.4,"Rock County, MN"
2022,Feb,5978,5854,124,2.1,"Rock County, MN"
2022,Mar,6034,5915,119,2.0,"Rock County, MN"
2022,Apr,5926,5858,68,1.1,"Rock County, MN"
2022,May,5981,5916,65,1.1,"Rock County, MN"
2022,Jun,6052,5953,99,1.6,"Rock County, MN"
2022,Jul,6046,5951,95,1.6,"Rock County, MN"
2022,Aug,5938,5841,97,1.6,"Rock County, MN"
2022,Sep,5964,5892,72,1.2,"Rock County, MN"
2022,Oct,6060,5982,78,1.3,"Rock County, MN"
2022,Nov,5941,5858,83,1.4,"Rock County, MN"
2022,Dec,6037,5923,114,1.9,"Rock County, MN"
2023,Jan,5954,5815,139,2.3,"Rock County, MN"
2023,Feb,5947,5813,134,2.3,"Rock County, MN"
2023,Mar,5984,5858,126,2.1,"Rock County, MN"
2023,Apr,5898,5796,102,1.7,"Rock County, MN"
2023,May,5938,5845,93,1.6,"Rock County, MN"
2023,Jun,6012,5861,151,2.5,"Rock County, MN"
2023,Jul,5902,5767,135,2.3,"Rock County, MN"
2023,Aug,6000,5874,126,2.1,"Rock County, MN"
2023,Sep,5979,5888,91,1.5,"Rock County, MN"
2023,Oct,6051,5967,84,1.4,"Rock County, MN"
2023,Nov,6009,5947,62,1.0,"Rock County, MN"
2023,Dec,5893,5814,79,1.3,"Rock County, MN"
2024,Jan,5830,5715,115,2.0,"Rock County, MN"
2024,Feb,5808,5678,130,2.2,"Rock County, MN"
2024,Mar,5928,5836,92,1.6,"Rock County, MN"
2024,Apr,5911,5840,71,1.2,"Rock County, MN"
2024,May,5814,5732,82,1.4,"Rock County, MN"
2024,Jun,6026,5861,165,2.7,"Rock County, MN"
2024,Jul,6021,5844,177,2.9,"Rock County, MN"
2024,Aug,6128,5973,155,2.5,"Rock County, MN"
2024,Sep,6124,6026,98,1.6,"Rock County, MN"
2024,Oct,6123,6040,83,1.4,"Rock County, MN"
2024,Nov,6095(P),6002(P),93(P),1.5(P),"Rock County, MN"
P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,"Rock County, MN"
2014,Jan,8891,8397,494,5.6,"Roseau County, MN"
2014,Feb,8874,8404,470,5.3,"Roseau County, MN"
2014,Mar,8844,8439,405,4.6,"Roseau County, MN"
2014,Apr,8741,8414,327,3.7,"Roseau County, MN"
2014,May,8714,8424,290,3.3,"Roseau County, MN"
2014,Jun,8843,8514,329,3.7,"Roseau County, MN"
2014,Jul,8852,8528,324,3.7,"Roseau County, MN"
2014,Aug,8766,8481,285,3.3,"Roseau County, MN"
2014,Sep,8756,8514,242,2.8,"Roseau County, MN"
2014,Oct,8888,8659,229,2.6,"Roseau County, MN"
2014,Nov,8838,8608,230,2.6,"Roseau County, MN"
2014,Dec,8964,8603,361,4.0,"Roseau County, MN"
2015,Jan,8683,8238,445,5.1,"Roseau County, MN"
2015,Feb,8635,8185,450,5.2,"Roseau County, MN"
2015,Mar,8633,8238,395,4.6,"Roseau County, MN"
2015,Apr,8489,8181,308,3.6,"Roseau County, MN"
2015,May,8400,8100,300,3.6,"Roseau County, MN"
2015,Jun,8459,8114,345,4.1,"Roseau County, MN"
2015,Jul,8239,7929,310,3.8,"Roseau County, MN"
2015,Aug,8139,7854,285,3.5,"Roseau County, MN"
2015,Sep,8184,7924,260,3.2,"Roseau County, MN"
2015,Oct,9067,8828,239,2.6,"Roseau County, MN"
2015,Nov,9253,8935,318,3.4,"Roseau County, MN"
2015,Dec,9295,8752,543,5.8,"Roseau County, MN"
2016,Jan,8548,8001,547,6.4,"Roseau County, MN"
2016,Feb,8580,7920,660,7.7,"Roseau County, MN"
2016,Mar,8585,7948,637,7.4,"Roseau County, MN"
2016,Apr,8265,7854,411,5.0,"Roseau County, MN"
2016,May,8219,7905,314,3.8,"Roseau County, MN"
2016,Jun,8259,7881,378,4.6,"Roseau County, MN"
2016,Jul,8031,7693,338,4.2,"Roseau County, MN"
2016,Aug,7974,7646,328,4.1,"Roseau County, MN"
2016,Sep,7981,7718,263,3.3,"Roseau County, MN"
2016,Oct,8039,7776,263,3.3,"Roseau County, MN"
2016,Nov,8112,7775,337,4.2,"Roseau County, MN"
2016,Dec,8341,7752,589,7.1,"Roseau County, MN"
2017,Jan,8674,7728,946,10.9,"Roseau County, MN"
2017,Feb,8410,7741,669,8.0,"Roseau County, MN"
2017,Mar,8228,7780,448,5.4,"Roseau County, MN"
2017,Apr,8128,7751,377,4.6,"Roseau County, MN"
2017,May,8120,7829,291,3.6,"Roseau County, MN"
2017,Jun,8250,7919,331,4.0,"Roseau County, MN"
2017,Jul,8034,7729,305,3.8,"Roseau County, MN"
2017,Aug,7886,7581,305,3.9,"Roseau County, MN"
2017,Sep,7975,7727,248,3.1,"Roseau County, MN"
2017,Oct,8063,7850,213,2.6,"Roseau County, MN"
2017,Nov,8172,7839,333,4.1,"Roseau County, MN"
2017,Dec,8198,7840,358,4.4,"Roseau County, MN"
2018,Jan,8069,7629,440,5.5,"Roseau County, MN"
2018,Feb,8021,7680,341,4.3,"Roseau County, MN"
2018,Mar,8054,7686,368,4.6,"Roseau County, MN"
2018,Apr,8008,7681,327,4.1,"Roseau County, MN"
2018,May,7946,7737,209,2.6,"Roseau County, MN"
2018,Jun,8083,7810,273,3.4,"Roseau County, MN"
2018,Jul,7796,7558,238,3.1,"Roseau County, MN"
2018,Aug,7594,7371,223,2.9,"Roseau County, MN"
2018,Sep,7722,7548,174,2.3,"Roseau County, MN"
2018,Oct,7780,7617,163,2.1,"Roseau County, MN"
2018,Nov,7813,7598,215,2.8,"Roseau County, MN"
2018,Dec,7913,7612,301,3.8,"Roseau County, MN"
2019,Jan,7931,7457,474,6.0,"Roseau County, MN"
2019,Feb,7869,7477,392,5.0,"Roseau County, MN"
2019,Mar,7936,7548,388,4.9,"Roseau County, MN"
2019,Apr,7785,7521,264,3.4,"Roseau County, MN"
2019,May,7937,7690,247,3.1,"Roseau County, MN"
2019,Jun,7989,7673,316,4.0,"Roseau County, MN"
2019,Jul,7859,7516,343,4.4,"Roseau County, MN"
2019,Aug,7768,7450,318,4.1,"Roseau County, MN"
2019,Sep,7807,7593,214,2.7,"Roseau County, MN"
2019,Oct,7846,7641,205,2.6,"Roseau County, MN"
2019,Nov,7817,7602,215,2.8,"Roseau County, MN"
2019,Dec,8000,7669,331,4.1,"Roseau County, MN"
2020,Jan,7892,7497,395,5.0,"Roseau County, MN"
2020,Feb,7913,7492,421,5.3,"Roseau County, MN"
2020,Mar,7890,7486,404,5.1,"Roseau County, MN"
2020,Apr,7866,7213,653,8.3,"Roseau County, MN"
2020,May,7974,7203,771,9.7,"Roseau County, MN"
2020,Jun,8344,7529,815,9.8,"Roseau County, MN"
2020,Jul,8024,7493,531,6.6,"Roseau County, MN"
2020,Aug,7844,7499,345,4.4,"Roseau County, MN"
2020,Sep,7885,7593,292,3.7,"Roseau County, MN"
2020,Oct,8044,7774,270,3.4,"Roseau County, MN"
2020,Nov,7966,7656,310,3.9,"Roseau County, MN"
2020,Dec,7969,7641,328,4.1,"Roseau County, MN"
2021,Jan,7904,7559,345,4.4,"Roseau County, MN"
2021,Feb,7936,7617,319,4.0,"Roseau County, MN"
2021,Mar,7908,7602,306,3.9,"Roseau County, MN"
2021,Apr,7871,7617,254,3.2,"Roseau County, MN"
2021,May,7914,7684,230,2.9,"Roseau County, MN"
2021,Jun,8000,7718,282,3.5,"Roseau County, MN"
2021,Jul,7893,7660,233,3.0,"Roseau County, MN"
2021,Aug,7850,7611,239,3.0,"Roseau County, MN"
2021,Sep,7894,7695,199,2.5,"Roseau County, MN"
2021,Oct,7962,7762,200,2.5,"Roseau County, MN"
2021,Nov,7954,7776,178,2.2,"Roseau County, MN"
2021,Dec,8115,7888,227,2.8,"Roseau County, MN"
2022,Jan,8039,7767,272,3.4,"Roseau County, MN"
2022,Feb,8045,7820,225,2.8,"Roseau County, MN"
2022,Mar,8077,7871,206,2.6,"Roseau County, MN"
2022,Apr,7909,7742,167,2.1,"Roseau County, MN"
2022,May,7955,7781,174,2.2,"Roseau County, MN"
2022,Jun,8112,7911,201,2.5,"Roseau County, MN"
2022,Jul,7899,7710,189,2.4,"Roseau County, MN"
2022,Aug,7844,7647,197,2.5,"Roseau County, MN"
2022,Sep,7823,7681,142,1.8,"Roseau County, MN"
2022,Oct,7904,7754,150,1.9,"Roseau County, MN"
2022,Nov,7792,7624,168,2.2,"Roseau County, MN"
2022,Dec,8025,7793,232,2.9,"Roseau County, MN"
2023,Jan,8049,7785,264,3.3,"Roseau County, MN"
2023,Feb,8103,7849,254,3.1,"Roseau County, MN"
2023,Mar,8114,7890,224,2.8,"Roseau County, MN"
2023,Apr,8040,7851,189,2.4,"Roseau County, MN"
2023,May,8091,7906,185,2.3,"Roseau County, MN"
2023,Jun,8334,8046,288,3.5,"Roseau County, MN"
2023,Jul,8028,7769,259,3.2,"Roseau County, MN"
2023,Aug,8076,7799,277,3.4,"Roseau County, MN"
2023,Sep,8179,8014,165,2.0,"Roseau County, MN"
2023,Oct,8186,8029,157,1.9,"Roseau County, MN"
2023,Nov,8212,8017,195,2.4,"Roseau County, MN"
2023,Dec,8276,7980,296,3.6,"Roseau County, MN"
2024,Jan,8260,7919,341,4.1,"Roseau County, MN"
2024,Feb,8211,7920,291,3.5,"Roseau County, MN"
2024,Mar,8353,8019,334,4.0,"Roseau County, MN"
2024,Apr,8220,7976,244,3.0,"Roseau County, MN"
2024,May,8150,7903,247,3.0,"Roseau County, MN"
2024,Jun,8345,7949,396,4.7,"Roseau County, MN"
2024,Jul,8215,7794,421,5.1,"Roseau County, MN"
2024,Aug,8241,7872,369,4.5,"Roseau County, MN"
2024,Sep,8289,8046,243,2.9,"Roseau County, MN"
2024,Oct,8243,8049,194,2.4,"Roseau County, MN"
2024,Nov,8261(P),8015(P),246(P),3.0(P),"Roseau County, MN"
P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,"Roseau County, MN"
2014,Jan,101821,95071,6750,6.6,"St. Louis County, MN"
2014,Feb,102709,95915,6794,6.6,"St. Louis County, MN"
2014,Mar,102719,96029,6690,6.5,"St. Louis County, MN"
2014,Apr,102012,96283,5729,5.6,"St. Louis County, MN"
2014,May,102379,97050,5329,5.2,"St. Louis County, MN"
2014,Jun,103228,97730,5498,5.3,"St. Louis County, MN"
2014,Jul,103096,97792,5304,5.1,"St. Louis County, MN"
2014,Aug,101770,96938,4832,4.7,"St. Louis County, MN"
2014,Sep,102267,97993,4274,4.2,"St. Louis County, MN"
2014,Oct,102442,98488,3954,3.9,"St. Louis County, MN"
2014,Nov,103554,99195,4359,4.2,"St. Louis County, MN"
2014,Dec,102464,97895,4569,4.5,"St. Louis County, MN"
2015,Jan,100692,95297,5395,5.4,"St. Louis County, MN"
2015,Feb,101787,96388,5399,5.3,"St. Louis County, MN"
2015,Mar,101426,95997,5429,5.4,"St. Louis County, MN"
2015,Apr,102142,97331,4811,4.7,"St. Louis County, MN"
2015,May,102837,98187,4650,4.5,"St. Louis County, MN"
2015,Jun,103232,97690,5542,5.4,"St. Louis County, MN"
2015,Jul,103490,98250,5240,5.1,"St. Louis County, MN"
2015,Aug,101775,97080,4695,4.6,"St. Louis County, MN"
2015,Sep,102350,97658,4692,4.6,"St. Louis County, MN"
2015,Oct,102097,97318,4779,4.7,"St. Louis County, MN"
2015,Nov,102313,96935,5378,5.3,"St. Louis County, MN"
2015,Dec,102396,96090,6306,6.2,"St. Louis County, MN"
2016,Jan,102176,95326,6850,6.7,"St. Louis County, MN"
2016,Feb,103567,96724,6843,6.6,"St. Louis County, MN"
2016,Mar,103551,96245,7306,7.1,"St. Louis County, MN"
2016,Apr,103274,97050,6224,6.0,"St. Louis County, MN"
2016,May,102959,97717,5242,5.1,"St. Louis County, MN"
2016,Jun,102096,96085,6011,5.9,"St. Louis County, MN"
2016,Jul,102750,97055,5695,5.5,"St. Louis County, MN"
2016,Aug,102137,96481,5656,5.5,"St. Louis County, MN"
2016,Sep,102714,97728,4986,4.9,"St. Louis County, MN"
2016,Oct,102416,97505,4911,4.8,"St. Louis County, MN"
2016,Nov,101763,96727,5036,4.9,"St. Louis County, MN"
2016,Dec,101260,95609,5651,5.6,"St. Louis County, MN"
2017,Jan,102016,95561,6455,6.3,"St. Louis County, MN"
2017,Feb,103173,97132,6041,5.9,"St. Louis County, MN"
2017,Mar,103279,97431,5848,5.7,"St. Louis County, MN"
2017,Apr,103631,98497,5134,5.0,"St. Louis County, MN"
2017,May,102950,98407,4543,4.4,"St. Louis County, MN"
2017,Jun,103510,98548,4962,4.8,"St. Louis County, MN"
2017,Jul,103628,99032,4596,4.4,"St. Louis County, MN"
2017,Aug,102577,98027,4550,4.4,"St. Louis County, MN"
2017,Sep,103851,100200,3651,3.5,"St. Louis County, MN"
2017,Oct,102462,99210,3252,3.2,"St. Louis County, MN"
2017,Nov,102791,98713,4078,4.0,"St. Louis County, MN"
2017,Dec,102208,97695,4513,4.4,"St. Louis County, MN"
2018,Jan,101530,96609,4921,4.8,"St. Louis County, MN"
2018,Feb,103432,98517,4915,4.8,"St. Louis County, MN"
2018,Mar,103043,98315,4728,4.6,"St. Louis County, MN"
2018,Apr,102722,98822,3900,3.8,"St. Louis County, MN"
2018,May,102433,98936,3497,3.4,"St. Louis County, MN"
2018,Jun,102325,98330,3995,3.9,"St. Louis County, MN"
2018,Jul,101650,98022,3628,3.6,"St. Louis County, MN"
2018,Aug,100299,96829,3470,3.5,"St. Louis County, MN"
2018,Sep,101565,98640,2925,2.9,"St. Louis County, MN"
2018,Oct,101884,98951,2933,2.9,"St. Louis County, MN"
2018,Nov,101913,98529,3384,3.3,"St. Louis County, MN"
2018,Dec,101807,97487,4320,4.2,"St. Louis County, MN"
2019,Jan,101867,96709,5158,5.1,"St. Louis County, MN"
2019,Feb,103066,98352,4714,4.6,"St. Louis County, MN"
2019,Mar,102790,98032,4758,4.6,"St. Louis County, MN"
2019,Apr,102654,98647,4007,3.9,"St. Louis County, MN"
2019,May,102440,98621,3819,3.7,"St. Louis County, MN"
2019,Jun,102374,98051,4323,4.2,"St. Louis County, MN"
2019,Jul,101778,97612,4166,4.1,"St. Louis County, MN"
2019,Aug,100909,96986,3923,3.9,"St. Louis County, MN"
2019,Sep,101949,98731,3218,3.2,"St. Louis County, MN"
2019,Oct,102616,99248,3368,3.3,"St. Louis County, MN"
2019,Nov,102819,98934,3885,3.8,"St. Louis County, MN"
2019,Dec,102477,98082,4395,4.3,"St. Louis County, MN"
2020,Jan,102459,97604,4855,4.7,"St. Louis County, MN"
2020,Feb,103758,99001,4757,4.6,"St. Louis County, MN"
2020,Mar,103504,97457,6047,5.8,"St. Louis County, MN"
2020,Apr,98810,88489,10321,10.4,"St. Louis County, MN"
2020,May,98984,85659,13325,13.5,"St. Louis County, MN"
2020,Jun,102043,91196,10847,10.6,"St. Louis County, MN"
2020,Jul,102226,92887,9339,9.1,"St. Louis County, MN"
2020,Aug,101998,95065,6933,6.8,"St. Louis County, MN"
2020,Sep,102708,96584,6124,6.0,"St. Louis County, MN"
2020,Oct,102418,97082,5336,5.2,"St. Louis County, MN"
2020,Nov,101292,96375,4917,4.9,"St. Louis County, MN"
2020,Dec,99180,93268,5912,6.0,"St. Louis County, MN"
2021,Jan,98978,93298,5680,5.7,"St. Louis County, MN"
2021,Feb,99662,94316,5346,5.4,"St. Louis County, MN"
2021,Mar,99742,94737,5005,5.0,"St. Louis County, MN"
2021,Apr,99961,95375,4586,4.6,"St. Louis County, MN"
2021,May,99384,95454,3930,4.0,"St. Louis County, MN"
2021,Jun,99129,94497,4632,4.7,"St. Louis County, MN"
2021,Jul,98967,95036,3931,4.0,"St. Louis County, MN"
2021,Aug,98217,94414,3803,3.9,"St. Louis County, MN"
2021,Sep,99566,96347,3219,3.2,"St. Louis County, MN"
2021,Oct,99943,97060,2883,2.9,"St. Louis County, MN"
2021,Nov,100530,97653,2877,2.9,"St. Louis County, MN"
2021,Dec,99672,96285,3387,3.4,"St. Louis County, MN"
2022,Jan,99312,95365,3947,4.0,"St. Louis County, MN"
2022,Feb,99935,96349,3586,3.6,"St. Louis County, MN"
2022,Mar,100377,96957,3420,3.4,"St. Louis County, MN"
2022,Apr,99872,97237,2635,2.6,"St. Louis County, MN"
2022,May,100134,97281,2853,2.8,"St. Louis County, MN"
2022,Jun,100042,96700,3342,3.3,"St. Louis County, MN"
2022,Jul,99865,96797,3068,3.1,"St. Louis County, MN"
2022,Aug,99790,96556,3234,3.2,"St. Louis County, MN"
2022,Sep,101159,98634,2525,2.5,"St. Louis County, MN"
2022,Oct,100275,97771,2504,2.5,"St. Louis County, MN"
2022,Nov,100063,97227,2836,2.8,"St. Louis County, MN"
2022,Dec,99949,96427,3522,3.5,"St. Louis County, MN"
2023,Jan,99439,95590,3849,3.9,"St. Louis County, MN"
2023,Feb,101200,97197,4003,4.0,"St. Louis County, MN"
2023,Mar,101388,97576,3812,3.8,"St. Louis County, MN"
2023,Apr,100782,97456,3326,3.3,"St. Louis County, MN"
2023,May,100977,97793,3184,3.2,"St. Louis County, MN"
2023,Jun,101763,97901,3862,3.8,"St. Louis County, MN"
2023,Jul,101102,97720,3382,3.3,"St. Louis County, MN"
2023,Aug,99761,96370,3391,3.4,"St. Louis County, MN"
2023,Sep,99514,97168,2346,2.4,"St. Louis County, MN"
2023,Oct,99338,97017,2321,2.3,"St. Louis County, MN"
2023,Nov,99006,96836,2170,2.2,"St. Louis County, MN"
2023,Dec,98875,96015,2860,2.9,"St. Louis County, MN"
2024,Jan,99358,95777,3581,3.6,"St. Louis County, MN"
2024,Feb,100327,96242,4085,4.1,"St. Louis County, MN"
2024,Mar,100463,96826,3637,3.6,"St. Louis County, MN"
2024,Apr,99903,96764,3139,3.1,"St. Louis County, MN"
2024,May,99013,95866,3147,3.2,"St. Louis County, MN"
2024,Jun,98484,94148,4336,4.4,"St. Louis County, MN"
2024,Jul,98700,94419,4281,4.3,"St. Louis County, MN"
2024,Aug,97969,93768,4201,4.3,"St. Louis County, MN"
2024,Sep,97672,94768,2904,3.0,"St. Louis County, MN"
2024,Oct,98268,95636,2632,2.7,"St. Louis County, MN"
2024,Nov,98718(P),95512(P),3206(P),3.2(P),"St. Louis County, MN"
P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,"St. Louis County, MN"
2014,Jan,77548,73897,3651,4.7,"Scott County, MN"
2014,Feb,77682,74056,3626,4.7,"Scott County, MN"
2014,Mar,77909,74351,3558,4.6,"Scott County, MN"
2014,Apr,78050,75157,2893,3.7,"Scott County, MN"
2014,May,78453,75752,2701,3.4,"Scott County, MN"
2014,Jun,79018,76024,2994,3.8,"Scott County, MN"
2014,Jul,79321,76370,2951,3.7,"Scott County, MN"
2014,Aug,78532,75844,2688,3.4,"Scott County, MN"
2014,Sep,78261,75773,2488,3.2,"Scott County, MN"
2014,Oct,78443,76169,2274,2.9,"Scott County, MN"
2014,Nov,78481,76209,2272,2.9,"Scott County, MN"
2014,Dec,78296,75706,2590,3.3,"Scott County, MN"
2015,Jan,78441,75305,3136,4.0,"Scott County, MN"
2015,Feb,78800,75805,2995,3.8,"Scott County, MN"
2015,Mar,78581,75653,2928,3.7,"Scott County, MN"
2015,Apr,79188,76828,2360,3.0,"Scott County, MN"
2015,May,79949,77591,2358,2.9,"Scott County, MN"
2015,Jun,79887,77232,2655,3.3,"Scott County, MN"
2015,Jul,80478,77884,2594,3.2,"Scott County, MN"
2015,Aug,79804,77397,2407,3.0,"Scott County, MN"
2015,Sep,79104,76891,2213,2.8,"Scott County, MN"
2015,Oct,79049,76890,2159,2.7,"Scott County, MN"
2015,Nov,79281,77196,2085,2.6,"Scott County, MN"
2015,Dec,79455,76915,2540,3.2,"Scott County, MN"
2016,Jan,79626,76674,2952,3.7,"Scott County, MN"
2016,Feb,80398,77434,2964,3.7,"Scott County, MN"
2016,Mar,80228,77257,2971,3.7,"Scott County, MN"
2016,Apr,80503,78101,2402,3.0,"Scott County, MN"
2016,May,80617,78407,2210,2.7,"Scott County, MN"
2016,Jun,80832,78096,2736,3.4,"Scott County, MN"
2016,Jul,81757,79173,2584,3.2,"Scott County, MN"
2016,Aug,81302,78762,2540,3.1,"Scott County, MN"
2016,Sep,81089,78660,2429,3.0,"Scott County, MN"
2016,Oct,80596,78221,2375,2.9,"Scott County, MN"
2016,Nov,80402,78221,2181,2.7,"Scott County, MN"
2016,Dec,80573,77815,2758,3.4,"Scott County, MN"
2017,Jan,81107,78054,3053,3.8,"Scott County, MN"
2017,Feb,81776,78773,3003,3.7,"Scott County, MN"
2017,Mar,82009,79257,2752,3.4,"Scott County, MN"
2017,Apr,82213,79863,2350,2.9,"Scott County, MN"
2017,May,82342,80049,2293,2.8,"Scott County, MN"
2017,Jun,83212,80541,2671,3.2,"Scott County, MN"
2017,Jul,83755,81315,2440,2.9,"Scott County, MN"
2017,Aug,83203,80806,2397,2.9,"Scott County, MN"
2017,Sep,83232,81177,2055,2.5,"Scott County, MN"
2017,Oct,82270,80439,1831,2.2,"Scott County, MN"
2017,Nov,82478,80643,1835,2.2,"Scott County, MN"
2017,Dec,82477,80157,2320,2.8,"Scott County, MN"
2018,Jan,82706,80133,2573,3.1,"Scott County, MN"
2018,Feb,83444,80825,2619,3.1,"Scott County, MN"
2018,Mar,83049,80460,2589,3.1,"Scott County, MN"
2018,Apr,82721,80626,2095,2.5,"Scott County, MN"
2018,May,82914,81102,1812,2.2,"Scott County, MN"
2018,Jun,83631,81356,2275,2.7,"Scott County, MN"
2018,Jul,83942,81931,2011,2.4,"Scott County, MN"
2018,Aug,83388,81374,2014,2.4,"Scott County, MN"
2018,Sep,83128,81299,1829,2.2,"Scott County, MN"
2018,Oct,83178,81390,1788,2.1,"Scott County, MN"
2018,Nov,83370,81647,1723,2.1,"Scott County, MN"
2018,Dec,83620,81232,2388,2.9,"Scott County, MN"
2019,Jan,84031,81235,2796,3.3,"Scott County, MN"
2019,Feb,84332,81706,2626,3.1,"Scott County, MN"
2019,Mar,84158,81454,2704,3.2,"Scott County, MN"
2019,Apr,83872,81764,2108,2.5,"Scott County, MN"
2019,May,84141,81977,2164,2.6,"Scott County, MN"
2019,Jun,85113,82513,2600,3.1,"Scott County, MN"
2019,Jul,85391,82988,2403,2.8,"Scott County, MN"
2019,Aug,85246,82909,2337,2.7,"Scott County, MN"
2019,Sep,85000,82921,2079,2.4,"Scott County, MN"
2019,Oct,84850,82800,2050,2.4,"Scott County, MN"
2019,Nov,85010,82973,2037,2.4,"Scott County, MN"
2019,Dec,85232,82855,2377,2.8,"Scott County, MN"
2020,Jan,85978,83369,2609,3.0,"Scott County, MN"
2020,Feb,86363,83751,2612,3.0,"Scott County, MN"
2020,Mar,85941,82536,3405,4.0,"Scott County, MN"
2020,Apr,82086,74657,7429,9.1,"Scott County, MN"
2020,May,83434,73686,9748,11.7,"Scott County, MN"
2020,Jun,86203,78549,7654,8.9,"Scott County, MN"
2020,Jul,86693,80046,6647,7.7,"Scott County, MN"
2020,Aug,86601,81389,5212,6.0,"Scott County, MN"
2020,Sep,85670,81030,4640,5.4,"Scott County, MN"
2020,Oct,85370,81513,3857,4.5,"Scott County, MN"
2020,Nov,84676,81597,3079,3.6,"Scott County, MN"
2020,Dec,83507,79681,3826,4.6,"Scott County, MN"
2021,Jan,82491,78710,3781,4.6,"Scott County, MN"
2021,Feb,82615,79102,3513,4.3,"Scott County, MN"
2021,Mar,82759,79310,3449,4.2,"Scott County, MN"
2021,Apr,82935,79881,3054,3.7,"Scott County, MN"
2021,May,82889,80161,2728,3.3,"Scott County, MN"
2021,Jun,83232,79968,3264,3.9,"Scott County, MN"
2021,Jul,83529,80840,2689,3.2,"Scott County, MN"
2021,Aug,83024,80382,2642,3.2,"Scott County, MN"
2021,Sep,82602,80286,2316,2.8,"Scott County, MN"
2021,Oct,82797,80840,1957,2.4,"Scott County, MN"
2021,Nov,83316,81592,1724,2.1,"Scott County, MN"
2021,Dec,83281,81337,1944,2.3,"Scott County, MN"
2022,Jan,83397,81001,2396,2.9,"Scott County, MN"
2022,Feb,83476,81414,2062,2.5,"Scott County, MN"
2022,Mar,83701,81665,2036,2.4,"Scott County, MN"
2022,Apr,84015,82545,1470,1.7,"Scott County, MN"
2022,May,84381,82910,1471,1.7,"Scott County, MN"
2022,Jun,84517,82533,1984,2.3,"Scott County, MN"
2022,Jul,84776,82973,1803,2.1,"Scott County, MN"
2022,Aug,84659,82774,1885,2.2,"Scott County, MN"
2022,Sep,84251,82706,1545,1.8,"Scott County, MN"
2022,Oct,83621,82085,1536,1.8,"Scott County, MN"
2022,Nov,83614,82046,1568,1.9,"Scott County, MN"
2022,Dec,83928,81888,2040,2.4,"Scott County, MN"
2023,Jan,83970,81697,2273,2.7,"Scott County, MN"
2023,Feb,84354,81894,2460,2.9,"Scott County, MN"
2023,Mar,84723,82365,2358,2.8,"Scott County, MN"
2023,Apr,84899,82865,2034,2.4,"Scott County, MN"
2023,May,85259,83246,2013,2.4,"Scott County, MN"
2023,Jun,86240,83625,2615,3.0,"Scott County, MN"
2023,Jul,86191,83790,2401,2.8,"Scott County, MN"
2023,Aug,85492,82943,2549,3.0,"Scott County, MN"
2023,Sep,84918,83042,1876,2.2,"Scott County, MN"
2023,Oct,84563,82757,1806,2.1,"Scott County, MN"
2023,Nov,84427,82957,1470,1.7,"Scott County, MN"
2023,Dec,84062,82101,1961,2.3,"Scott County, MN"
2024,Jan,84363,81930,2433,2.9,"Scott County, MN"
2024,Feb,84941,82171,2770,3.3,"Scott County, MN"
2024,Mar,84929,82491,2438,2.9,"Scott County, MN"
2024,Apr,84912,82808,2104,2.5,"Scott County, MN"
2024,May,84583,82503,2080,2.5,"Scott County, MN"
2024,Jun,84591,81496,3095,3.7,"Scott County, MN"
2024,Jul,84688,81658,3030,3.6,"Scott County, MN"
2024,Aug,84210,81071,3139,3.7,"Scott County, MN"
2024,Sep,83751,81515,2236,2.7,"Scott County, MN"
2024,Oct,83919,81880,2039,2.4,"Scott County, MN"
2024,Nov,83788(P),81564(P),2224(P),2.7(P),"Scott County, MN"
P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,"Scott County, MN"
2014,Jan,49126,46046,3080,6.3,"Sherburne County, MN"
2014,Feb,49216,46147,3069,6.2,"Sherburne County, MN"
2014,Mar,49353,46331,3022,6.1,"Sherburne County, MN"
2014,Apr,49193,46814,2379,4.8,"Sherburne County, MN"
2014,May,49236,47188,2048,4.2,"Sherburne County, MN"
